"","bullet1","bullet2","cmps.max","cmps.maxbar","cmps.max.m","cmps.maxbar.m","type","type_truth"
"336","Br5 2","Ukn M",4,2.16666666666667,4,2.16666666666667,"Ukn","KNM"
"337","Br5 2","Ukn Q",4,2.16666666666667,4,2.2,"Ukn","KNM"
"338","Br5 2","Ukn S",3,2,3,2,"Ukn","KNM"
"339","Br5 2","Ukn U",3,2.16666666666667,3,2.16666666666667,"Ukn","KNM"
"340","Br5 2","Ukn X",3,1.83333333333333,3,1.83333333333333,"Ukn","KNM"
"341","Br5 2","Ukn Y",4,2.33333333333333,4,2.33333333333333,"Ukn","KNM"
"342","Br5 2","Ukn Z",19,10.3333333333333,19,10.3333333333333,"Ukn","KM"
"343","Br6 1","Br6 2",17,10.3333333333333,17,12.2,"KM","KM"
"344","Br6 1","Br7 1",3,2.16666666666667,3,2.16666666666667,"KNM","KNM"
"345","Br6 1","Br7 2",4,2.5,4,2.5,"KNM","KNM"
"346","Br6 1","Br8 1",4,2.16666666666667,4,2.16666666666667,"KNM","KNM"
"347","Br6 1","Br8 2",5,2.5,5,2.5,"KNM","KNM"
"348","Br6 1","Br9 1",4,2.16666666666667,4,2.16666666666667,"KNM","KNM"
"349","Br6 1","Br9 2",3,2.16666666666667,3,2.4,"KNM","KNM"
"350","Br6 1","Ukn B",4,2.33333333333333,4,2.4,"Ukn","KNM"
"351","Br6 1","Ukn C",3,2.5,3,2.5,"Ukn","KNM"
"352","Br6 1","Ukn D",4,2.5,4,2.5,"Ukn","KNM"
"353","Br6 1","Ukn E",20,12.1666666666667,20,12.1666666666667,"Ukn","KM"
"354","Br6 1","Ukn F",3,2,3,2,"Ukn","KNM"
"355","Br6 1","Ukn H",3,2,3,2,"Ukn","KNM"
"356","Br6 1","Ukn J",4,2.16666666666667,4,2.16666666666667,"Ukn","KNM"
"357","Br6 1","Ukn L",4,2.16666666666667,4,2.16666666666667,"Ukn","KNM"
"358","Br6 1","Ukn M",21,10.5,21,10.5,"Ukn","KM"
"359","Br6 1","Ukn Q",3,1.83333333333333,3,2,"Ukn","KNM"
"360","Br6 1","Ukn S",3,2,3,2,"Ukn","KNM"
"361","Br6 1","Ukn U",3,2.33333333333333,3,2.33333333333333,"Ukn","KNM"
"362","Br6 1","Ukn X",3,2.16666666666667,3,2.16666666666667,"Ukn","KNM"
"363","Br6 1","Ukn Y",18,13.5,18,13.5,"Ukn","KM"
"364","Br6 1","Ukn Z",3,2,3,2,"Ukn","KNM"
"365","Br6 2","Br7 1",3,1.83333333333333,3,2,"KNM","KNM"
"366","Br6 2","Br7 2",4,2.5,4,2.6,"KNM","KNM"
"367","Br6 2","Br8 1",3,2.16666666666667,3,2.2,"KNM","KNM"
"368","Br6 2","Br8 2",3,1.83333333333333,3,2,"KNM","KNM"
"369","Br6 2","Br9 1",3,2,3,2,"KNM","KNM"
"370","Br6 2","Br9 2",4,2.33333333333333,4,2.5,"KNM","KNM"
"371","Br6 2","Ukn B",3,2.33333333333333,3,2.5,"Ukn","KNM"
"372","Br6 2","Ukn C",3,2,3,2.2,"Ukn","KNM"
"373","Br6 2","Ukn D",3,2,3,1.8,"Ukn","KNM"
"374","Br6 2","Ukn E",19,11.8333333333333,19,13.8,"Ukn","KM"
"375","Br6 2","Ukn F",4,2.33333333333333,4,2.4,"Ukn","KNM"
"376","Br6 2","Ukn H",3,1.83333333333333,3,2,"Ukn","KNM"
"377","Br6 2","Ukn J",5,2.33333333333333,5,2.2,"Ukn","KNM"
"378","Br6 2","Ukn L",5,2.5,5,2.8,"Ukn","KNM"
"379","Br6 2","Ukn M",21,10.1666666666667,21,11.8,"Ukn","KM"
"380","Br6 2","Ukn Q",4,2.5,3,2.25,"Ukn","KNM"
"381","Br6 2","Ukn S",3,2.16666666666667,3,2,"Ukn","KNM"
"382","Br6 2","Ukn U",4,2.16666666666667,4,2.4,"Ukn","KNM"
"383","Br6 2","Ukn X",4,2.5,4,2.4,"Ukn","KNM"
"384","Br6 2","Ukn Y",20,10.6666666666667,20,12.6,"Ukn","KM"
"385","Br6 2","Ukn Z",3,2.33333333333333,3,2.2,"Ukn","KNM"
"386","Br7 1","Br7 2",20,14.6666666666667,20,14.6666666666667,"KM","KM"
"387","Br7 1","Br8 1",4,2.33333333333333,4,2.33333333333333,"KNM","KNM"
"388","Br7 1","Br8 2",5,2.5,5,2.5,"KNM","KNM"
"389","Br7 1","Br9 1",4,2,4,2,"KNM","KNM"
"390","Br7 1","Br9 2",3,2.16666666666667,3,2.2,"KNM","KNM"
"391","Br7 1","Ukn B",4,2.16666666666667,4,2.4,"Ukn","KNM"
"392","Br7 1","Ukn C",4,2.33333333333333,4,2.33333333333333,"Ukn","KNM"
"393","Br7 1","Ukn D",4,2,4,2,"Ukn","KNM"
"394","Br7 1","Ukn E",4,2.5,4,2.5,"Ukn","KNM"
"395","Br7 1","Ukn F",4,2,4,2,"Ukn","KNM"
"396","Br7 1","Ukn H",5,2.16666666666667,5,2.16666666666667,"Ukn","KNM"
"397","Br7 1","Ukn J",21,13.8333333333333,21,13.8333333333333,"Ukn","KM"
"398","Br7 1","Ukn L",3,2.16666666666667,3,2.16666666666667,"Ukn","KNM"
"399","Br7 1","Ukn M",3,2.33333333333333,3,2.33333333333333,"Ukn","KNM"
"400","Br7 1","Ukn Q",3,2,3,2,"Ukn","KNM"
"401","Br7 1","Ukn S",3,2,3,2,"Ukn","KNM"
"402","Br7 1","Ukn U",3,2.33333333333333,3,2.33333333333333,"Ukn","KNM"
"403","Br7 1","Ukn X",4,2.16666666666667,4,2.16666666666667,"Ukn","KNM"
"404","Br7 1","Ukn Y",3,2.16666666666667,3,2.16666666666667,"Ukn","KNM"
"405","Br7 1","Ukn Z",3,2.33333333333333,3,2.33333333333333,"Ukn","KNM"
"406","Br7 2","Br8 1",4,2,4,2,"KNM","KNM"
"407","Br7 2","Br8 2",3,2,3,2,"KNM","KNM"
"408","Br7 2","Br9 1",4,2.16666666666667,4,2.16666666666667,"KNM","KNM"
"409","Br7 2","Br9 2",3,2,3,2,"KNM","KNM"
"410","Br7 2","Ukn B",5,2.66666666666667,5,2.8,"Ukn","KNM"
"411","Br7 2","Ukn C",4,2.16666666666667,4,2.16666666666667,"Ukn","KNM"
"412","Br7 2","Ukn D",3,2,3,2,"Ukn","KNM"
"413","Br7 2","Ukn E",4,2,4,2,"Ukn","KNM"
"414","Br7 2","Ukn F",4,2,4,2,"Ukn","KNM"
"415","Br7 2","Ukn H",4,2,4,2,"Ukn","KNM"
"416","Br7 2","Ukn J",21,16,21,16,"Ukn","KM"
"417","Br7 2","Ukn L",3,2.16666666666667,3,2.16666666666667,"Ukn","KNM"
"418","Br7 2","Ukn M",4,2,4,2,"Ukn","KNM"
"419","Br7 2","Ukn Q",4,2.33333333333333,4,2.4,"Ukn","KNM"
"420","Br7 2","Ukn S",3,2,3,2,"Ukn","KNM"
"421","Br7 2","Ukn U",3,2.16666666666667,3,2.16666666666667,"Ukn","KNM"
"422","Br7 2","Ukn X",5,2.16666666666667,5,2.16666666666667,"Ukn","KNM"
"423","Br7 2","Ukn Y",5,2.33333333333333,5,2.33333333333333,"Ukn","KNM"
"424","Br7 2","Ukn Z",4,2.5,4,2.5,"Ukn","KNM"
"425","Br8 1","Br8 2",19,15.5,19,15.5,"KM","KM"
"426","Br8 1","Br9 1",3,2,3,2,"KNM","KNM"
"427","Br8 1","Br9 2",3,2,3,1.8,"KNM","KNM"
"428","Br8 1","Ukn B",4,2.33333333333333,4,2.6,"Ukn","KNM"
"429","Br8 1","Ukn C",6,2.5,6,2.5,"Ukn","KNM"
"430","Br8 1","Ukn D",4,1.66666666666667,4,1.66666666666667,"Ukn","KNM"
"431","Br8 1","Ukn E",3,2.33333333333333,3,2.33333333333333,"Ukn","KNM"
"432","Br8 1","Ukn F",4,2.33333333333333,4,2.33333333333333,"Ukn","KNM"
"433","Br8 1","Ukn H",4,2.33333333333333,4,2.33333333333333,"Ukn","KNM"
"434","Br8 1","Ukn J",3,2,3,2,"Ukn","KNM"
"435","Br8 1","Ukn L",19,15,19,15,"Ukn","KM"
"436","Br8 1","Ukn M",3,2.33333333333333,3,2.33333333333333,"Ukn","KNM"
"437","Br8 1","Ukn Q",5,2.66666666666667,5,2.8,"Ukn","KNM"
"438","Br8 1","Ukn S",2,2,2,2,"Ukn","KNM"
"439","Br8 1","Ukn U",3,2.33333333333333,3,2.33333333333333,"Ukn","KNM"
"440","Br8 1","Ukn X",3,2.16666666666667,3,2.16666666666667,"Ukn","KNM"
"441","Br8 1","Ukn Y",3,2.16666666666667,3,2.16666666666667,"Ukn","KNM"
"442","Br8 1","Ukn Z",3,2.16666666666667,3,2.16666666666667,"Ukn","KNM"
"443","Br8 2","Br9 1",4,1.83333333333333,4,1.83333333333333,"KNM","KNM"
"444","Br8 2","Br9 2",4,2.16666666666667,4,2.2,"KNM","KNM"
"445","Br8 2","Ukn B",4,2.16666666666667,4,2.4,"Ukn","KNM"
"446","Br8 2","Ukn C",3,2,3,2,"Ukn","KNM"
"447","Br8 2","Ukn D",4,2,4,2,"Ukn","KNM"
"448","Br8 2","Ukn E",4,2,4,2,"Ukn","KNM"
"449","Br8 2","Ukn F",3,2,3,2,"Ukn","KNM"
"450","Br8 2","Ukn H",4,2.16666666666667,4,2.16666666666667,"Ukn","KNM"
"451","Br8 2","Ukn J",5,2.33333333333333,5,2.33333333333333,"Ukn","KNM"
"452","Br8 2","Ukn L",21,15,21,15,"Ukn","KM"
"453","Br8 2","Ukn M",4,2.16666666666667,4,2.16666666666667,"Ukn","KNM"
"454","Br8 2","Ukn Q",4,2.16666666666667,4,2.4,"Ukn","KNM"
"455","Br8 2","Ukn S",4,2.33333333333333,4,2.33333333333333,"Ukn","KNM"
"456","Br8 2","Ukn U",3,2,3,2,"Ukn","KNM"
"457","Br8 2","Ukn X",4,2.33333333333333,4,2.33333333333333,"Ukn","KNM"
"458","Br8 2","Ukn Y",3,2,3,2,"Ukn","KNM"
"459","Br8 2","Ukn Z",4,2.16666666666667,4,2.16666666666667,"Ukn","KNM"
"460","Br9 1","Br9 2",22,13.5,22,15.8,"KM","KM"
"461","Br9 1","Ukn B",3,2,3,2.2,"Ukn","KNM"
"462","Br9 1","Ukn C",3,2.16666666666667,3,2.16666666666667,"Ukn","KNM"
"463","Br9 1","Ukn D",4,2.5,4,2.5,"Ukn","KNM"
"464","Br9 1","Ukn E",4,2.16666666666667,4,2.16666666666667,"Ukn","KNM"
"465","Br9 1","Ukn F",3,2,3,2,"Ukn","KNM"
"466","Br9 1","Ukn H",4,2.33333333333333,4,2.33333333333333,"Ukn","KNM"
"467","Br9 1","Ukn J",4,2,4,2,"Ukn","KNM"
"468","Br9 1","Ukn L",4,2.16666666666667,4,2.16666666666667,"Ukn","KNM"
"469","Br9 1","Ukn M",4,2.33333333333333,4,2.33333333333333,"Ukn","KNM"
"470","Br9 1","Ukn Q",3,2,3,2,"Ukn","KNM"
"471","Br9 1","Ukn S",3,2,3,2,"Ukn","KNM"
"472","Br9 1","Ukn U",20,13.3333333333333,20,13.3333333333333,"Ukn","KM"
"473","Br9 1","Ukn X",4,2.33333333333333,4,2.33333333333333,"Ukn","KNM"
"474","Br9 1","Ukn Y",4,2.16666666666667,4,2.16666666666667,"Ukn","KNM"
"475","Br9 1","Ukn Z",3,2.5,3,2.5,"Ukn","KNM"
"476","Br9 2","Ukn B",5,2.33333333333333,4,2.5,"Ukn","KNM"
"477","Br9 2","Ukn C",4,2.83333333333333,4,2.8,"Ukn","KNM"
"478","Br9 2","Ukn D",3,2.16666666666667,3,2.4,"Ukn","KNM"
"479","Br9 2","Ukn E",4,2.33333333333333,4,2.4,"Ukn","KNM"
"480","Br9 2","Ukn F",4,2.5,4,2.6,"Ukn","KNM"
"481","Br9 2","Ukn H",3,2.16666666666667,3,2,"Ukn","KNM"
"482","Br9 2","Ukn J",4,2.16666666666667,3,2.2,"Ukn","KNM"
"483","Br9 2","Ukn L",5,2.5,5,2.6,"Ukn","KNM"
"484","Br9 2","Ukn M",3,2.33333333333333,3,2.4,"Ukn","KNM"
"485","Br9 2","Ukn Q",4,2.16666666666667,4,2.2,"Ukn","KNM"
"486","Br9 2","Ukn S",5,2.16666666666667,5,2.4,"Ukn","KNM"
"487","Br9 2","Ukn U",21,13.5,21,15,"Ukn","KM"
"488","Br9 2","Ukn X",4,2.16666666666667,4,2.4,"Ukn","KNM"
"489","Br9 2","Ukn Y",5,2.83333333333333,5,2.4,"Ukn","KNM"
"490","Br9 2","Ukn Z",3,2.16666666666667,3,2.2,"Ukn","KNM"
"491","Ukn B","Ukn C",5,2.66666666666667,5,2.8,"Ukn","KNM"
"492","Ukn B","Ukn D",5,2.66666666666667,5,2.8,"Ukn","KNM"
"493","Ukn B","Ukn E",3,2.5,3,2.4,"Ukn","KNM"
"494","Ukn B","Ukn F",3,2.33333333333333,3,2.4,"Ukn","KNM"
"495","Ukn B","Ukn H",3,2,3,2,"Ukn","KNM"
"496","Ukn B","Ukn J",4,2.83333333333333,4,2.6,"Ukn","KNM"
"497","Ukn B","Ukn L",3,2.33333333333333,3,2.4,"Ukn","KNM"
"498","Ukn B","Ukn M",5,2.33333333333333,5,2.6,"Ukn","KNM"
"499","Ukn B","Ukn Q",3,2,3,2,"Ukn","KNM"
"500","Ukn B","Ukn S",5,2.66666666666667,5,2.4,"Ukn","KNM"
"501","Ukn B","Ukn U",5,2.33333333333333,5,2.4,"Ukn","KNM"
"502","Ukn B","Ukn X",5,2.5,5,2.8,"Ukn","KNM"
"503","Ukn B","Ukn Y",4,2.16666666666667,4,2.2,"Ukn","KNM"
"504","Ukn B","Ukn Z",4,2.33333333333333,3,2,"Ukn","KNM"
"505","Ukn C","Ukn D",4,2.33333333333333,4,2.33333333333333,"Ukn","KNM"
"506","Ukn C","Ukn E",4,2.66666666666667,4,2.66666666666667,"Ukn","KNM"
"507","Ukn C","Ukn F",18,13.1666666666667,18,13.1666666666667,"Ukn","KM"
"508","Ukn C","Ukn H",4,2.16666666666667,4,2.16666666666667,"Ukn","KNM"
"509","Ukn C","Ukn J",4,2.33333333333333,4,2.33333333333333,"Ukn","KNM"
"510","Ukn C","Ukn L",4,2.16666666666667,4,2.16666666666667,"Ukn","KNM"
"511","Ukn C","Ukn M",5,2.16666666666667,5,2.16666666666667,"Ukn","KNM"
"512","Ukn C","Ukn Q",4,2.16666666666667,4,2,"Ukn","KNM"
"513","Ukn C","Ukn S",3,2.16666666666667,3,2.16666666666667,"Ukn","KNM"
"514","Ukn C","Ukn U",4,1.83333333333333,4,1.83333333333333,"Ukn","KNM"
"515","Ukn C","Ukn X",3,1.83333333333333,3,1.83333333333333,"Ukn","KNM"
"516","Ukn C","Ukn Y",2,1.83333333333333,2,1.83333333333333,"Ukn","KNM"
"517","Ukn C","Ukn Z",3,2,3,2,"Ukn","KNM"
"518","Ukn D","Ukn E",4,2.16666666666667,4,2.16666666666667,"Ukn","KNM"
"519","Ukn D","Ukn F",5,2.33333333333333,5,2.33333333333333,"Ukn","KNM"
"520","Ukn D","Ukn H",3,2,3,2,"Ukn","KNM"
"521","Ukn D","Ukn J",3,2.16666666666667,3,2.16666666666667,"Ukn","KNM"
"522","Ukn D","Ukn L",6,2,6,2,"Ukn","KNM"
"523","Ukn D","Ukn M",4,2.16666666666667,4,2.16666666666667,"Ukn","KNM"
"524","Ukn D","Ukn Q",3,1.83333333333333,3,1.8,"Ukn","KNM"
"525","Ukn D","Ukn S",4,2.16666666666667,4,2.16666666666667,"Ukn","KNM"
"526","Ukn D","Ukn U",3,2,3,2,"Ukn","KNM"
"527","Ukn D","Ukn X",4,2.16666666666667,4,2.16666666666667,"Ukn","KNM"
"528","Ukn D","Ukn Y",4,2,4,2,"Ukn","KNM"
"529","Ukn D","Ukn Z",17,11,17,11,"Ukn","KM"
"530","Ukn E","Ukn F",3,2.16666666666667,3,2.16666666666667,"Ukn","KNM"
"531","Ukn E","Ukn H",3,2.16666666666667,3,2.16666666666667,"Ukn","KNM"
"532","Ukn E","Ukn J",3,2.33333333333333,3,2.33333333333333,"Ukn","KNM"
"533","Ukn E","Ukn L",3,2,3,2,"Ukn","KNM"
"534","Ukn E","Ukn M",20,13,20,13,"Ukn","KM"
"535","Ukn E","Ukn Q",3,2.33333333333333,3,2.4,"Ukn","KNM"
"536","Ukn E","Ukn S",4,2.5,4,2.5,"Ukn","KNM"
"537","Ukn E","Ukn U",4,2.16666666666667,4,2.16666666666667,"Ukn","KNM"
"538","Ukn E","Ukn X",3,2.16666666666667,3,2.16666666666667,"Ukn","KNM"
"539","Ukn E","Ukn Y",22,13.1666666666667,22,13.1666666666667,"Ukn","KM"
"540","Ukn E","Ukn Z",3,2.33333333333333,3,2.33333333333333,"Ukn","KNM"
"541","Ukn F","Ukn H",4,2.16666666666667,4,2.16666666666667,"Ukn","KNM"
"542","Ukn F","Ukn J",3,2.16666666666667,3,2.16666666666667,"Ukn","KNM"
"543","Ukn F","Ukn L",4,2.16666666666667,4,2.16666666666667,"Ukn","KNM"
"544","Ukn F","Ukn M",4,2.16666666666667,4,2.16666666666667,"Ukn","KNM"
"545","Ukn F","Ukn Q",3,2.16666666666667,3,2.2,"Ukn","KNM"
"546","Ukn F","Ukn S",4,2,4,2,"Ukn","KNM"
"547","Ukn F","Ukn U",4,2,4,2,"Ukn","KNM"
"548","Ukn F","Ukn X",3,2.33333333333333,3,2.33333333333333,"Ukn","KNM"
"549","Ukn F","Ukn Y",4,2.16666666666667,4,2.16666666666667,"Ukn","KNM"
"550","Ukn F","Ukn Z",3,2,3,2,"Ukn","KNM"
"551","Ukn H","Ukn J",5,2.16666666666667,5,2.16666666666667,"Ukn","KNM"
"552","Ukn H","Ukn L",4,1.83333333333333,4,1.83333333333333,"Ukn","KNM"
"553","Ukn H","Ukn M",3,2,3,2,"Ukn","KNM"
"554","Ukn H","Ukn Q",3,2,3,2.2,"Ukn","KNM"
"555","Ukn H","Ukn S",4,2.16666666666667,4,2.16666666666667,"Ukn","KNM"
"556","Ukn H","Ukn U",3,1.66666666666667,3,1.66666666666667,"Ukn","KNM"
"557","Ukn H","Ukn X",3,1.83333333333333,3,1.83333333333333,"Ukn","KNM"
"558","Ukn H","Ukn Y",3,1.66666666666667,3,1.66666666666667,"Ukn","KNM"
"559","Ukn H","Ukn Z",3,1.83333333333333,3,1.83333333333333,"Ukn","KNM"
"560","Ukn J","Ukn L",4,2.33333333333333,4,2.33333333333333,"Ukn","KNM"
"561","Ukn J","Ukn M",5,2.5,5,2.5,"Ukn","KNM"
"562","Ukn J","Ukn Q",3,2,3,2.2,"Ukn","KNM"
"563","Ukn J","Ukn S",3,2.16666666666667,3,2.16666666666667,"Ukn","KNM"
"564","Ukn J","Ukn U",4,2,4,2,"Ukn","KNM"
"565","Ukn J","Ukn X",3,2.16666666666667,3,2.16666666666667,"Ukn","KNM"
"566","Ukn J","Ukn Y",4,2.16666666666667,4,2.16666666666667,"Ukn","KNM"
"567","Ukn J","Ukn Z",4,2.33333333333333,4,2.33333333333333,"Ukn","KNM"
"568","Ukn L","Ukn M",4,2.66666666666667,4,2.66666666666667,"Ukn","KNM"
"569","Ukn L","Ukn Q",3,2.16666666666667,3,2.2,"Ukn","KNM"
"570","Ukn L","Ukn S",4,2,4,2,"Ukn","KNM"
"571","Ukn L","Ukn U",4,2.5,4,2.5,"Ukn","KNM"
"572","Ukn L","Ukn X",4,2,4,2,"Ukn","KNM"
"573","Ukn L","Ukn Y",4,2.33333333333333,4,2.33333333333333,"Ukn","KNM"
"574","Ukn L","Ukn Z",4,2.16666666666667,4,2.16666666666667,"Ukn","KNM"
"575","Ukn M","Ukn Q",3,2,3,2,"Ukn","KNM"
"576","Ukn M","Ukn S",4,2.16666666666667,4,2.16666666666667,"Ukn","KNM"
"577","Ukn M","Ukn U",4,2.33333333333333,4,2.33333333333333,"Ukn","KNM"
"578","Ukn M","Ukn X",4,1.83333333333333,4,1.83333333333333,"Ukn","KNM"
"579","Ukn M","Ukn Y",19,9.83333333333333,19,9.83333333333333,"Ukn","KM"
"580","Ukn M","Ukn Z",3,1.83333333333333,3,1.83333333333333,"Ukn","KNM"
"581","Ukn Q","Ukn S",4,2,4,2,"Ukn","KNM"
"582","Ukn Q","Ukn U",4,1.83333333333333,4,2,"Ukn","KNM"
"583","Ukn Q","Ukn X",4,2.16666666666667,4,2.4,"Ukn","KNM"
"584","Ukn Q","Ukn Y",3,2.16666666666667,3,2.2,"Ukn","KNM"
"585","Ukn Q","Ukn Z",4,2.16666666666667,4,2,"Ukn","KNM"
"586","Ukn S","Ukn U",5,2.5,5,2.5,"Ukn","KNM"
"587","Ukn S","Ukn X",20,9.83333333333333,20,9.83333333333333,"Ukn","KM"
"588","Ukn S","Ukn Y",5,2.5,5,2.5,"Ukn","KNM"
"589","Ukn S","Ukn Z",3,2,3,2,"Ukn","KNM"
"590","Ukn U","Ukn X",3,2,3,2,"Ukn","KNM"
"591","Ukn U","Ukn Y",4,2.83333333333333,4,2.83333333333333,"Ukn","KNM"
"592","Ukn U","Ukn Z",5,2.16666666666667,5,2.16666666666667,"Ukn","KNM"
"593","Ukn X","Ukn Y",4,2.33333333333333,4,2.33333333333333,"Ukn","KNM"
"594","Ukn X","Ukn Z",4,2.33333333333333,4,2.33333333333333,"Ukn","KNM"
"595","Ukn Y","Ukn Z",3,2.16666666666667,3,2.16666666666667,"Ukn","KNM"
